hash,split,class,path
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5 (2).jpg
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5 - Copy (1).jpg
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5 - Copy.jpg
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2 (1).jpg
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2.jpg
9e673778980ec463,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5.jpg
9e673778980ec463,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5.jpg
9e67217059164ef6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\5-rotated2-rotated2.jpg
9e67217059164ef6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated2 - Copy (1).jpg
9e67217059164ef6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated2 - Copy.jpg
dc30636371e30fc3,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\5-rotated2-rotated3-rotated2 - Copy.jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated1 (1).jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated1 - Copy (1).jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated1 - Copy.jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated1.jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated2 (1).jpg
dc30636371e30fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated3-rotated2.jpg
dc30636371e30fc3,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated2-rotated3-rotated2.jpg
9c754320791f0fea,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\5-rotated3-rotated1-rotated2.jpg
9c754320791f0fea,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated1-rotated2 - Copy (1).jpg
9c754320791f0fea,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated1-rotated2 - Copy.jpg
948f58600bfb5778,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated1-rotated1 - Copy.jpg
948f58600bfb5778,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1 (1).jpg
948f58600bfb5778,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1.jpg
87d15e2f05163a57,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated1-rotated2-rotated1.jpg
87d15e2f05163a57,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated2-rotated1 - Copy (1).jpg
87d15e2f05163a57,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated2-rotated1 - Copy.jpg
87d05a2f55227e17,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated1-rotated3-rotated3 - Copy.jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated2 (1).jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated2 - Copy (1).jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated2 - Copy.jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated2.jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated3 (1).jpg
87d05a2f55227e17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated3-rotated3.jpg
91cc1b7661032f7d,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated2-rotated1-rotated3.jpg
91cc1b7661032f7d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated1-rotated3 - Copy (1).jpg
91cc1b7661032f7d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated1-rotated3 - Copy.jpg
948f18700bf25ff2,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated2-rotated3-rotated1 - Copy.jpg
948f18700bf25ff2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated3-rotated1 (1).jpg
948f18700bf25ff2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated3-rotated1.jpg
85da48797de30ad1,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated3-rotated1-rotated1.jpg
85da48797de30ad1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated3-rotated1-rotated1 - Copy (1).jpg
85da48797de30ad1,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated3-rotated1-rotated1 - Copy.jpg
948f1a700bf35f4a,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\6-rotated3-rotated2-rotated3 - Copy.jpg
948f1a700bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated3-rotated2-rotated3 (1).jpg
948f1a700bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated3-rotated2-rotated3.jpg
996c259a7a3926b6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated1-rotated1 - Copy.jpg
996c259a7a3926b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1 (1).jpg
996c259a7a3926b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1.jpg
996c33907a3566b6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated1-rotated2-rotated1 - Copy.jpg
996c33907a3566b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated2-rotated1 (1).jpg
996c33907a3566b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated2-rotated1.jpg
944f66b45bb46874,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated1-rotated3-rotated2.jpg
944f66b45bb46874,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated3-rotated2 - Copy (1).jpg
944f66b45bb46874,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated3-rotated2 - Copy.jpg
9d4c25987a3365b6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated2-rotated1-rotated3 - Copy.jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated2-rotated1-rotated3 (1).jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated2-rotated1-rotated3.jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated2 (1).jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated2 - Copy (1).jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated2 - Copy.jpg
9d4c25987a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated2.jpg
986733c2636d636c,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated2-rotated3.jpg
986733c2636d636c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated2-rotated3 - Copy (1).jpg
986733c2636d636c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated2-rotated3 - Copy.jpg
9d4c25995a3365b6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated3-rotated1-rotated1 - Copy.jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1-rotated2 (1).jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1-rotated2 - Copy (1).jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1-rotated2 - Copy.jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated1-rotated1-rotated2.jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated1 (1).jpg
9d4c25995a3365b6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated1-rotated1.jpg
9830464f6d6778e6,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\7-rotated3-rotated2-rotated2.jpg
9830464f6d6778e6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated2-rotated2 - Copy (1).jpg
9830464f6d6778e6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\7-rotated3-rotated2-rotated2 - Copy.jpg
9c9407ed694b6aca,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\79-rotated2-rotated1-rotated2.jpg
9c9407ed694b6aca,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2-rotated1-rotated2 - Copy (1).jpg
9c9407ed694b6aca,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2-rotated1-rotated2 - Copy.jpg
9cb4076f784b5a4a,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\79-rotated2-rotated3 - Copy.jpg
9cb4076f784b5a4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2 (1).jpg
9cb4076f784b5a4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2-rotated3 (1).jpg
9cb4076f784b5a4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2-rotated3.jpg
9cb4076f784b5a4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated2.jpg
d8c793b03d1c6897,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\79-rotated3-rotated1.jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1 - Copy (1).jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1 - Copy.jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1-rotated1 (1).jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1-rotated1 - Copy (1).jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1-rotated1 - Copy.jpg
d8c793b03d1c6897,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated1-rotated1.jpg
d8c793b03d1c6897,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\79-rotated3-rotated1-rotated1.jpg
9a8687f4714f68cc,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\79-rotated3-rotated2-rotated2 - Copy.jpg
9a8687f4714f68cc,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated2-rotated2 (1).jpg
9a8687f4714f68cc,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated2-rotated2.jpg
c4e34a359a5d3f0c,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\79-rotated3-rotated3-rotated3.jpg
c4e34a359a5d3f0c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated3-rotated3 - Copy (1).jpg
c4e34a359a5d3f0c,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\79-rotated3-rotated3-rotated3 - Copy.jpg
c4e34a359a5d3f0c,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\79-rotated3-rotated3-rotated3.jpg
993362db329d3398,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\8 - Copy.jpg
993362db329d3398,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\8 (2).jpg
993362db329d3398,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\8.jpg
9d3366cc31cc70ce,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\8-rotated1-rotated1-rotated3.jpg
9d3366cc31cc70ce,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\8-rotated1-rotated1-rotated3 - Copy (1).jpg
9d3366cc31cc70ce,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\8-rotated1-rotated1-rotated3 - Copy.jpg
8c3366cc39c7784b,test,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\test\fractured\8-rotated1-rotated3-rotated1.jpg
